time,open,high,low,close,Chars,Chars,Chars,Chars,Chars,Chars,Chars,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close)
2025-08-14T22:50:00-04:00,23916.25,23919.25,23914.75,23918.5,0,0,0,0,0,0,0,NaN,23919.25,23914.75,23918.5
2025-08-14T22:55:00-04:00,23917.75,23923.25,23917,23918.5,0,0,0,0,0,0,0,NaN,23923.25,23917,23918.5
2025-08-14T23:00:00-04:00,23917,23922.25,23915.5,23920.75,0,0,0,0,0,0,0,NaN,23922.25,23915.5,23920.75
2025-08-14T23:05:00-04:00,23921,23923.25,23919.5,23919.75,0,0,0,0,0,0,0,NaN,23923.25,23919.5,23919.75
2025-08-14T23:10:00-04:00,23920,23920,23915,23916.75,0,0,0,0,0,0,0,NaN,23920,23915,23916.75
2025-08-14T23:15:00-04:00,23917.25,23925,23913,23921.5,0,0,0,0,0,0,0,NaN,23925,23913,23921.5
2025-08-14T23:20:00-04:00,23921.75,23922.25,23915.25,23915.75,0,0,0,0,0,0,0,NaN,23922.25,23915.25,23915.75
2025-08-14T23:25:00-04:00,23915,23919.75,23914,23918,0,0,0,0,0,0,0,NaN,23919.75,23914,23918
2025-08-14T23:30:00-04:00,23917.5,23923,23915,23916.75,0,0,0,0,0,0,0,NaN,23923,23915,23916.75
2025-08-14T23:35:00-04:00,23916,23916.5,23911.25,23914.5,0,0,0,0,0,0,0,NaN,23916.5,23911.25,23914.5
2025-08-14T23:40:00-04:00,23914,23914.25,23910,23912.75,0,0,0,0,0,0,0,NaN,23914.25,23910,23912.75
2025-08-14T23:45:00-04:00,23913.5,23921.75,23912.25,23920.25,0,0,0,0,0,0,0,NaN,23921.75,23912.25,23920.25
2025-08-14T23:50:00-04:00,23920.75,23925,23918.75,23922.75,0,0,0,0,0,0,0,NaN,23925,23918.75,23922.75
2025-08-14T23:55:00-04:00,23922.5,23929.5,23922.25,23929,0,0,0,0,0,0,0,NaN,23929.5,23922.25,23929
2025-08-15T00:00:00-04:00,23929.25,23938.75,23929,23936.25,0,0,0,0,0,1,0,NaN,23938.75,23929,23936.25
2025-08-15T00:05:00-04:00,23936.25,23942.25,23932.5,23940,0,0,0,0,0,0,0,NaN,23942.25,23932.5,23940
2025-08-15T00:10:00-04:00,23940.25,23941.5,23932.25,23935.75,0,0,0,0,0,0,0,NaN,23941.5,23932.25,23935.75
2025-08-15T00:15:00-04:00,23936,23936.5,23931.5,23936,0,0,0,0,0,0,0,NaN,23936.5,23931.5,23936
2025-08-15T00:20:00-04:00,23935.75,23941.75,23935.25,23936.5,0,0,0,0,0,0,0,NaN,23941.75,23935.25,23936.5
2025-08-15T00:25:00-04:00,23936.25,23938,23932.5,23934.75,0,0,0,0,0,0,0,NaN,23938,23932.5,23934.75
2025-08-15T00:30:00-04:00,23934.75,23939.75,23932.5,23938.5,0,0,0,0,0,0,0,NaN,23939.75,23932.5,23938.5
2025-08-15T00:35:00-04:00,23938.25,23946.5,23937.25,23944,0,0,0,0,0,0,0,NaN,23946.5,23937.25,23944
2025-08-15T00:40:00-04:00,23943.5,23946,23943.25,23944,0,0,0,0,0,0,0,NaN,23946,23943.25,23944
2025-08-15T00:45:00-04:00,23944,23944,23940,23940,0,0,0,0,0,0,0,NaN,23944,23940,23940
2025-08-15T00:50:00-04:00,23940.5,23940.5,23934.5,23936.75,0,0,0,0,0,0,0,NaN,23940.5,23934.5,23936.75
2025-08-15T00:55:00-04:00,23937.25,23938,23936,23937.75,0,0,0,0,0,0,0,NaN,23938,23936,23937.75
2025-08-15T01:00:00-04:00,23937.5,23944.75,23934.25,23941.25,0,0,0,0,0,0,0,NaN,23944.75,23934.25,23941.25
2025-08-15T01:05:00-04:00,23941.5,23944.25,23933,23934.25,0,0,0,0,0,0,0,NaN,23944.25,23933,23934.25
2025-08-15T01:10:00-04:00,23933.75,23935.25,23927.5,23928.5,0,0,0,0,0,0,0,NaN,23935.25,23927.5,23928.5
2025-08-15T01:15:00-04:00,23929.25,23931.25,23926,23929,0,0,0,0,0,0,0,NaN,23931.25,23926,23929
2025-08-15T01:20:00-04:00,23928,23929.75,23923.5,23926.5,0,0,0,0,0,0,0,NaN,23929.75,23923.5,23926.5
2025-08-15T01:25:00-04:00,23926.25,23927,23923.75,23926.5,0,0,0,0,0,0,0,NaN,23927,23923.75,23926.5
2025-08-15T01:30:00-04:00,23924.75,23931.75,23924.75,23930.5,0,0,0,0,0,0,0,NaN,23931.75,23924.75,23930.5
2025-08-15T01:35:00-04:00,23931,23939.5,23931,23938.75,0,0,0,0,0,0,0,NaN,23939.5,23931,23938.75
2025-08-15T01:40:00-04:00,23939.75,23944,23938.25,23941.25,0,0,0,0,0,0,0,NaN,23944,23938.25,23941.25
2025-08-15T01:45:00-04:00,23941.75,23943.5,23940.75,23941.75,0,0,0,0,0,0,0,NaN,23943.5,23940.75,23941.75
2025-08-15T01:50:00-04:00,23941.75,23942.5,23939,23940.75,0,0,0,0,0,0,0,NaN,23942.5,23939,23940.75
2025-08-15T01:55:00-04:00,23941,23942.75,23940.5,23941.25,0,0,0,0,0,0,0,NaN,23942.75,23940.5,23941.25
2025-08-15T02:00:00-04:00,23941.25,23945,23937.75,23943,0,0,0,0,0,0,0,NaN,23945,23937.75,23943
2025-08-15T02:05:00-04:00,23942.75,23943.25,23936.25,23938.75,0,0,0,0,0,0,0,NaN,23943.25,23936.25,23938.75
2025-08-15T02:10:00-04:00,23938.5,23942.5,23936,23942.25,0,0,0,0,0,0,0,NaN,23942.5,23936,23942.25
2025-08-15T02:15:00-04:00,23943,23948.25,23943,23946.5,0,0,0,0,0,0,0,NaN,23948.25,23943,23946.5
2025-08-15T02:20:00-04:00,23946,23949,23936,23939.75,0,0,0,0,0,0,0,NaN,23949,23936,23939.75
2025-08-15T02:25:00-04:00,23939.5,23941,23933.5,23938.5,0,0,0,0,0,0,0,NaN,23941,23933.5,23938.5
2025-08-15T02:30:00-04:00,23939.25,23949.25,23938.75,23943,0,0,0,0,0,0,0,NaN,23949.25,23938.75,23943
2025-08-15T02:35:00-04:00,23943.25,23950.5,23942.75,23944,0,0,0,0,0,0,0,NaN,23950.5,23942.75,23944
2025-08-15T02:40:00-04:00,23943.5,23951.75,23942.5,23948.75,0,0,0,0,0,0,0,NaN,23951.75,23942.5,23948.75
2025-08-15T02:45:00-04:00,23949.5,23952.25,23948.25,23951,0,0,0,0,0,0,0,NaN,23952.25,23948.25,23951
2025-08-15T02:50:00-04:00,23951.25,23960.25,23949.25,23959.75,0,0,0,0,0,0,0,NaN,23960.25,23949.25,23959.75
2025-08-15T02:55:00-04:00,23959.5,23959.5,23948.25,23950.25,0,0,0,0,0,0,0,NaN,23959.5,23948.25,23950.25
2025-08-15T03:00:00-04:00,23950.5,23957,23945,23955.75,0,0,0,0,0,0,0,NaN,23957,23945,23955.75
2025-08-15T03:05:00-04:00,23956.5,23963,23953.75,23958,0,0,0,0,0,0,0,NaN,23963,23953.75,23958
2025-08-15T03:10:00-04:00,23957.5,23958.75,23947.5,23948,0,0,0,0,0,0,0,NaN,23958.75,23947.5,23948
2025-08-15T03:15:00-04:00,23949,23953.5,23942.5,23949.5,0,0,0,0,0,0,0,NaN,23953.5,23942.5,23949.5
2025-08-15T03:20:00-04:00,23949.25,23952,23944,23949.5,0,0,0,0,0,0,0,NaN,23952,23944,23949.5
2025-08-15T03:25:00-04:00,23949.25,23950,23945,23946.5,0,0,0,0,0,0,0,NaN,23950,23945,23946.5
2025-08-15T03:30:00-04:00,23946.75,23947.75,23940.25,23945.5,0,0,0,0,0,0,0,NaN,23947.75,23940.25,23945.5
2025-08-15T03:35:00-04:00,23946.25,23949.75,23945,23948.5,0,0,0,0,0,0,0,NaN,23949.75,23945,23948.5
2025-08-15T03:40:00-04:00,23948,23948,23937.5,23941.75,0,0,0,0,0,0,0,NaN,23948,23937.5,23941.75
2025-08-15T03:45:00-04:00,23941.25,23943.75,23934.75,23935.25,0,0,0,0,0,0,0,NaN,23943.75,23934.75,23935.25
2025-08-15T03:50:00-04:00,23935.25,23938,23928.75,23934.5,0,0,0,0,0,0,0,NaN,23938,23928.75,23934.5
2025-08-15T03:55:00-04:00,23935.25,23941,23933.75,23940.25,0,0,0,0,0,0,0,NaN,23941,23933.75,23940.25
2025-08-15T04:00:00-04:00,23940.25,23951,23938.75,23951,0,0,0,0,0,0,0,NaN,23951,23938.75,23951
2025-08-15T04:05:00-04:00,23951,23953.75,23945.5,23947.5,0,0,0,0,0,0,0,NaN,23953.75,23945.5,23947.5
2025-08-15T04:10:00-04:00,23947.25,23951.25,23940.5,23944.25,0,0,0,0,0,0,0,NaN,23951.25,23940.5,23944.25
2025-08-15T04:15:00-04:00,23945,23947.5,23942,23945,0,0,0,0,0,0,0,NaN,23947.5,23942,23945
2025-08-15T04:20:00-04:00,23944.75,23946,23935,23937.5,0,0,0,0,0,0,0,NaN,23946,23935,23937.5
2025-08-15T04:25:00-04:00,23937.25,23939.75,23932.75,23934.75,0,0,0,0,0,0,0,NaN,23939.75,23932.75,23934.75
2025-08-15T04:30:00-04:00,23934.75,23936.25,23925.75,23930.25,0,0,0,0,0,0,0,NaN,23936.25,23925.75,23930.25
2025-08-15T04:35:00-04:00,23930.25,23930.5,23914.75,23916,0,0,0,0,0,0,0,NaN,23930.5,23914.75,23916
2025-08-15T04:40:00-04:00,23916.75,23916.75,23906.75,23915.75,0,0,0,0,0,0,0,NaN,23916.75,23906.75,23915.75
2025-08-15T04:45:00-04:00,23914.75,23914.75,23879,23879.5,0,0,0,0,0,0,0,NaN,23914.75,23879,23879.5
2025-08-15T04:50:00-04:00,23878.75,23891,23876,23886,0,0,0,0,0,0,0,NaN,23891,23876,23886
2025-08-15T04:55:00-04:00,23886,23893.5,23881,23883.5,0,0,0,0,0,0,0,NaN,23893.5,23881,23883.5
2025-08-15T05:00:00-04:00,23883.25,23891.25,23880.5,23884.25,0,0,0,0,0,0,0,NaN,23891.25,23880.5,23884.25
2025-08-15T05:05:00-04:00,23883.5,23891.75,23878.5,23887.5,0,0,0,0,0,0,0,NaN,23891.75,23878.5,23887.5
2025-08-15T05:10:00-04:00,23888,23896.75,23887.75,23894.5,0,0,0,0,0,0,0,NaN,23896.75,23887.75,23894.5
2025-08-15T05:15:00-04:00,23894.5,23896.25,23884,23889.75,0,0,0,0,0,0,0,NaN,23896.25,23884,23889.75
2025-08-15T05:20:00-04:00,23888.75,23893,23880.5,23884.5,0,0,0,0,0,0,0,NaN,23893,23880.5,23884.5
